peak_day_frac,retention_at_end,half_life_frac,slope_post_peak,slope_total,half_ratio,r_squared,volatility,mean_pct_change,crash_count,rise_length_frac,log_growth_multiple,log_peak_tvl,data_points,slug,label,name,category,price_peak_day_frac,price_retention_at_end,slope_price,price_volatility,price_crash_count,volume_decay_ratio,corr_price_tvl,divergence_score,price_leads_tvl
0.4831460674157303,0.5605788973187192,0.9787234042553192,-0.0079734479248425,0.0002776881560762,0.9483961220026654,0.001308402365336,46860.112867423166,5023.9648256294895,0,0.4831460674157303,14.043120121782083,14.73626690412437,89,team-finance,alive,Team Finance,Token Locker,0.0,0.7705191792804368,-0.0014262991793522778,0.03599485253656107,0,1.2957555037825015,0.5958355968894461,0.24584537672133067,0.07175323774693712
0.2637362637362637,0.612281270373586,0.6029411764705882,-0.0067394156366908,-0.004701733209198,0.7122645771262283,0.5793492922535718,0.0674618033142093,6.879683856516929e-06,0,0.2637362637362637,0.8430080267041543,15.718282639614833,91,thetanuts-finance,alive,Thetanuts Finance,Yield,0.0,0.5913129025722877,-0.0029856415036475232,0.03260009917908604,0,1.64419452982712,-0.4158717867370522,0.5420084411395518,-0.5445386752786885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,thor-financial,dead,Thor Financial,Yield,0.01098901098901099,0.46378656330355345,-0.000634536351992378,0.09703009993988732,1,0.32528228216259986,,,
0.1538461538461538,0.540666009704056,0.6923076923076923,-0.0055461711416308,-0.0056955729838284,0.6949217555888124,0.9141984623289652,0.0299202686312608,-0.005493141645824,0,0.1538461538461538,0.7324285939473617,14.139862496770348,91,thorchain-dex,alive,Thorchain DEX,Dexs,0.9560439560439561,0.9444363215688615,0.0030531766366490402,0.06173638864392913,1,0.49783897010303374,0.9890114303409476,0.046896946836083336,0.7891298777114077
0.2967032967032967,0.5830679416601598,0.1538461538461538,-0.0024533443269283,-0.001298634605263,0.8966072511889059,0.0418815556115951,0.1441330760773868,0.0179753144815944,3,0.2967032967032967,1.4055894818890444,14.332191406396868,91,topshelf,alive,TopShelf,CDP,0.379746835443038,0.9802926330514435,-0.0024903940238891788,0.2566304546166293,5,0.6308319529758163,-0.24138371040418757,0.44657428414339806,-0.32875211828411777
0.0879120879120879,0.4838882236770491,0.5,-0.0020363225176012,-0.0024167318261102,0.8825229164373966,0.2111351285303352,0.0726377962682758,-0.0044613144597661,0,0.0879120879120879,0.73396311047395,12.680864791507709,91,tornado-cash,alive,Tornado Cash,Privacy,0.2967032967032967,0.7111959907591894,0.0012834845641749918,0.08800982804345275,1,0.19284625636919872,0.26628247304721486,0.27804317544803747,0.431156800278149
0.5789473684210527,0.574468085106383,0.9696969696969696,-0.0154191276692412,-0.0021008346731104,0.956628660854013,0.1687806919580554,0.0395512584819884,-0.0057374853873365,0,0.5789473684210527,0.7189312977156599,4.955827057601261,76,tranche-finance,alive,Tranche Finance,Yield,0.0,0.954232380634629,0.0007951644257606339,0.04029367691541338,0,4.8741650852025105,0.9467368483163981,0.0823020883134966,0.6499420175712625
0.6263736263736264,0.7463359677347107,0.9714285714285714,-0.0083781166117064,0.005675040061392,1.4467523768807762,0.4324389272709112,0.1004229926028846,0.028205379891667,0,0.6263736263736264,2.4950559194476987,13.98372642903065,91,treehouse-protocol,alive,Treehouse Protocol,DOR,0.0,0.28577411461080826,-0.005197760983200614,0.07675854585170741,2,0.32007773653512583,-0.6997111079039441,0.5559225064325312,-0.6623037408887159
0.967032967032967,0.8697858842188739,0.75,-0.0651036159864665,-0.0008475867576054,0.9275196222660176,0.0813016885910391,0.1157031983668189,0.0068780980426045,0,0.967032967032967,0.9013761309539156,9.847763403763766,91,unifi,dead,UniFi,Dexs,0.1978021978021978,0.5904863233728502,-0.0028194251320072137,0.07468156137745376,0,0.4527606784932294,-0.015326036390090097,0.3817972153548241,-0.22475327329277364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,vaporfi,dead,VaporFi,Yield,0.8241758241758241,0.8959851259618831,0.0013334295968472371,0.0541775846880061,0,1.1270692658880934,0.0,0.44063280530273574,
0.3296703296703296,0.373618939680708,0.3548387096774194,-0.0064227702093139,0.0033277816539711,1.2024281702026527,0.1433510140512642,0.2050253690839328,0.0411834452610802,2,0.3296703296703296,3.064223236391526,16.530402633307386,91,vector-finance,alive,Vector Finance,Yield,0.06593406593406594,0.46960363903555746,-0.0026978087273330426,0.07161221208399875,1,0.28073173989417316,0.9941781513914794,0.03379381207609749,0.8617133753678561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,vee-finance,alive,Vee Finance,Lending,0.1978021978021978,0.4906972576005191,-0.0035332571908657283,0.05241040992009153,0,8.744071102353534,0.0,0.4885048354636762,
0.7472527472527473,0.563946108715965,0.9583333333333334,-0.0073411081676072,0.0066182796010363,2.27930958068917,0.6876434895474172,0.1301085226674497,0.0213310663285463,0,0.7472527472527473,2.0479894239083603,16.22258070351013,91,vertex-perps,dead,Vertex Perps,Derivatives,0.06593406593406594,0.6599677788640924,-0.0035791132038144532,0.0254843496080918,0,1.2136289590133613,-0.9572315140368153,0.6206222538609643,-0.8890957309252583
0.2967032967032967,0.1426296174873926,0.5846153846153846,-0.0126953633951322,-0.0014167703775279,0.7394075255296362,0.0161191882749611,19421.72798706221,2058.784793587872,1,0.2967032967032967,14.545076934937684,15.238223874438598,91,vesper,alive,Vesper,Yield Aggregator,0.8021978021978022,0.8646960916823392,0.0032666767027414805,0.11746546340385657,3,0.3569291381002326,0.0,0.5405646926883949,
0.0109890109890109,0.5655095688280984,0.989010989010989,-0.0052291312863948,-0.0052725996163483,0.7111716241604866,0.8204494595232996,0.024901574817316,-0.0059417807508798,0,0.0109890109890109,0.6955331585217008,15.494456809009318,91,waterfall-defi,alive,Waterfall DeFi,Yield Aggregator,0.0,0.795306984352992,-0.0024141767117427273,0.015388127275593673,0,0.9910180076078225,-0.2949717668977503,0.45629770886218746,-0.6660243022518963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,wolf-safe-poor-people,dead,Wolf Safe Poor People,Yield,0.01098901098901099,0.09218352346630945,-7.966007061963715e-06,0.0028249644315215877,0,1.7820289735887427,0.0,0.007583523554402423,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,wombat-exchange,alive,Wombat Exchange,Dexs,0.0,0.6540320605447312,-0.0030537596556076043,0.05319614289717957,1,0.16017023288968285,0.0,0.34484439360224406,
0.1098901098901098,0.120775123929698,0.024390243902439,-0.0034780817402768,-0.004603949386558,0.3644342469777166,0.5384837708174915,0.1727934731087471,-0.0043209918375621,5,0.1098901098901098,0.98101706407435,7.705262474866325,91,wowswap,alive,WOWswap,Dexs,0.0,0.6127512006030648,0.0016804240757526262,0.09726235061233805,4,0.4612555543916003,0.35907623884336515,0.23189207233829776,0.4303076489831503
0.3033707865168539,0.9866423721576923,0.984126984126984,-4.179711539023486e-05,0.0045216463708992,1.1941320753484987,0.348917737090975,3034561.8692584787,325339.18537642504,0,0.3033707865168539,16.759670077032748,17.45281723126955,89,xsy,alive,XSY,Basis Trading,0.08791208791208792,0.9967345110662581,-1.183995799673676e-05,0.001154992423772269,0,0.4414041472368608,-0.9079366600799526,0.8309788606736578,-0.7045957477660131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,yel-finance,alive,Yel Finance,Yield,0.02197802197802198,0.34209502349484483,-0.0048507764117625895,0.4536361738322174,1,0.33919915661849986,,,
0.1318681318681318,0.5909963764485205,0.4,-0.0043083123631468,-0.0037470645996354,0.6889744877359627,0.4103387197918874,0.1027769118798986,0.0051928780706429,1,0.1318681318681318,0.979750677820974,16.909007043176313,91,yield-yak-aggregator,alive,Yield Yak Aggregator,Yield Aggregator,0.06593406593406594,0.7436791531891868,-0.0006051144815762886,0.05197311117539239,0,0.6427908702365459,0.8813661581870839,0.23469845061728004,0.35687353660450527
0.0,0.3219858156028369,0.1521739130434782,-0.0054725950404708,-0.0054725950404708,0.6370275818431526,0.4333041100885361,0.0579098000826264,-0.0100604814107161,1,0.0,0.6931402950013715,11.192940562206465,91,zerobase-cedefi,alive,ZEROBASE CeDeFi,Basis Trading,0.0,0.278648905060169,-0.0045181909169209646,0.12072290510966266,1,0.30942206958372837,0.14972984407893472,0.2836747726150102,0.45893834692374025
0.1208791208791208,0.5043363670057242,0.5802469135802469,-0.0062063133806827,-0.0053639340382939,0.6549983226643774,0.7205294636958911,0.0706979043569437,-0.0014206318878804,1,0.1208791208791208,0.8661386657916397,11.70697794463988,91,zeroswap,dead,ZeroSwap,Dexs,0.0,0.7183328453158119,-0.0011059089954310352,0.07181702756608868,0,1.0288522657360226,0.9996004067675134,0.009480011401091948,0.27303266832209955
0.2197802197802197,0.5140905296413324,0.0972222222222222,-0.0019929512991591,-0.0045855789895055,0.7060166173448641,0.5252055179888703,0.0745005656710381,-0.0003493784204747,0,0.2197802197802197,0.8971669422733425,14.536665824463398,91,zookeeper,dead,Zookeeper,Yield,0.6703296703296703,0.40312848254452477,0.0025583116623058896,0.07652737567037614,1,1.30785358916414,0.0,0.2889380539052345,
