slug,name,category,history_source_mode,has_avax_history,has_total_history,avax_history_days,total_history_days,current_avax_core_tvl,current_total_core_tvl,current_non_avax_core_tvl,current_avax_share,active_chain_count_core,data_quality_score_v2,current_status,current_tvl_band_avax,low_tvl_now_avax,migrated_candidate,core_eligible,core_universe_status,boundary_reason,label_confidence_v2,structural_decay_label_v2,structural_decay_target_v2,avax_peak_tvl,avax_current_tvl,avax_drawdown_from_peak,avax_tvl_30d_change,avax_tvl_90d_change,avax_consecutive_decline_days,avax_volatility_full,avax_only,num_chains,old_label,launch_date,decay_mode_v2,stage1_terminal_prob,stage1_score_confidence,risk_uncertainty,risk_band,reason_1,reason_2,reason_3,stage2_terminal_mode_prob,stage2_terminal_mode_oof_prob,stage1_terminal_prob_stage1,stage1_score_confidence_stage1,reason_1_stage1,reason_2_stage1,reason_3_stage1,composite_terminal_prob,composite_watch_band
singular-farm,Singular Farm,Yield,avax_core,1,1,1634,1634,3916.68297,22318.71617,18402.0332,0.1754887216704992,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,5574382.0,3916.0,0.9992975006018604,0.0796582138919514,-0.1777917716204869,834.0,3.7670133397859233,0,4,alive,2021-09-17,terminal_global_decay,0.7278004954820033,0.8193191586302637,0.18068084136973633,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7304877878990973,0.5821769503986567,0.7278004954820033,0.8193191586302637,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.5316493739765156,elevated
smartcoin,SmartCoin,Yield,avax_core,1,1,1595,1595,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2021-10-26,terminal_global_decay,0.9969793546416206,0.9966985746818212,0.0033014253181788142,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,0.9995091363230143,0.9969793546416206,0.9966985746818212,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9966641420073387,terminal_risk
snowball,Snowball,Yield,avax_core,1,1,1675,1675,308229.11437,308229.11437,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,108123285.0,308229.0,0.9971492819516168,0.0397824832932461,-0.514256492365492,828.0,2.424306111784145,1,1,alive,2021-04-06,resilient_or_unproven,0.28098447602922355,0.8318250138333156,0.16817498616668441,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.010680245077166955,,0.28098447602922355,0.8318250138333156,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.003000983066871451,monitor
snowbank,Snowbank,Reserve Currency,avax_core,1,1,1582,1582,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,68674707.0,0.0,1.0,0.0,0.0,55.0,4.128149792816513,1,1,dead,2021-11-08,terminal_global_decay,0.7170551379158605,0.807880213507729,0.19211978649227096,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9945058328841967,0.9917575197698427,0.7170551379158605,0.807880213507729,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7131155171569054,terminal_risk
snowcatdao,SnowCatDAO,Reserve Currency,avax_core,1,1,1533,1533,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,50385.0,0.0,1.0,0.0,0.0,5.0,17.75143868712532,1,1,dead,2021-12-27,terminal_global_decay,0.9864781958851079,0.9821088764185814,0.01789112358141865,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9975065266654248,0.9851782663621105,0.9864781958851079,0.9821088764185814,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9840184388085286,terminal_risk
snowdog,Snowdog,Reserve Currency,avax_core,1,1,655,655,0.29157,0.29157,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,63823712.0,0.0,1.0,0.0,0.0,4.0,9.794020841121297,1,1,dead,2021-11-19,terminal_global_decay,0.9791650882575568,0.9715060074880513,0.02849399251194871,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9964201069123385,0.9957343967912121,0.9791650882575568,0.9715060074880513,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9756597819264241,terminal_risk
snowtomb,Snowtomb,Algo-Stables,avax_core,1,1,1500,1500,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2022-01-29,terminal_global_decay,0.9986655543954317,0.9990044869724268,0.0009955130275731993,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,0.9994116511405596,0.9986655543954317,0.9990044869724268,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9983498086393114,terminal_risk
snowyowl,Snowyowl,Algo-Stables,avax_core,1,1,1465,1465,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2022-03-05,terminal_global_decay,0.9986623024962872,0.999004575910435,0.0009954240895649856,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9986623024962872,0.999004575910435,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9983465577683123,terminal_risk
solisnek-finance,SoliSnek Finance,Dexs,avax_core,1,1,1064,1064,9327.55964,9327.55964,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,13765557.0,9327.0,0.999322439331732,0.0103986135181975,-0.1020408163265306,582.0,3.587731273457388,1,1,dead,2023-04-10,terminal_global_decay,0.7976746659163136,0.846463402691067,0.15353659730893296,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9573725388025872,0.9286535705115395,0.7976746659163136,0.846463402691067,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7636718200468068,terminal_risk
solv-strategies,Solv Strategies,Onchain Capital Allocator,avax_core,1,1,307,307,13582729.6996,55962894.62075,42380164.92115,0.2427095630354291,3.0,0.952329,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.952329,censored,,26060457.0,13582729.0,0.4787992781554061,0.0857590868283205,-0.2543266984676144,109.0,0.316450961291594,0,5,alive,2025-05-07,resilient_or_unproven,0.06323150912179014,0.8876398984578396,0.06792726205141336,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.09365661584994267,,0.06323150912179014,0.8876398984578396,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0059220491594316445,monitor
soulswap,SoulSwap,Dexs,avax_core,1,1,1236,1635,188.00008,2346.61025,2158.61017,0.0801155965290785,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,42715.0,188.0,0.9955987358070936,0.0558659217877094,-0.25,336.0,2.271781326253458,0,2,dead,2024-06-13,terminal_global_decay,0.755100801145415,0.7462018736061128,0.2537981263938872,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9914612568256604,0.9774300549476292,0.755100801145415,0.7462018736061128,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7486531893336963,terminal_risk
spark-liquidity-layer,Spark Liquidity Layer,Onchain Capital Allocator,avax_core,1,1,132,340,10002098.66212,1465787143.3164,1455785044.65428,0.0068237047293851,6.0,0.865479,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.865479,no_future_window,,10966637.0,10002098.0,0.0879521224236746,0.0004036781924658,10002098.0,14.0,0.7193144548678657,0,6,alive,2025-12-12,resilient_or_unproven,0.17369243306672927,0.8416721321868817,0.02750715824776593,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.12260807274441722,,0.17369243306672927,0.8416721321868817,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.02129609446860036,monitor
spark-savings,Spark Savings,Yield,avax_core,1,1,137,179,182441926.14557,1437126462.78224,1254684536.63667,0.1269491105134666,6.0,0.82411,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.82411,censored,,225033476.0,182441926.0,0.189267618120959,0.8391962926129991,60813974.66666666,38.0,0.8079301424514326,0,6,alive,2025-10-23,resilient_or_unproven,0.3370853636558153,0.7404724934078539,0.1014882801957822,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10734293277541437,,0.3370853636558153,0.7404724934078539,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.036183731530482294,monitor
spectra-v2,Spectra V2,Yield,avax_core,1,1,249,650,4715169.85942,28746787.94772,24031618.0883,0.1640242335246354,11.0,0.936438,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.936438,censored,,6185192.0,4715169.0,0.237668127359668,0.0483996306386691,12.921951305929388,14.0,0.6654901752822878,0,12,alive,2025-07-03,resilient_or_unproven,0.07275903224183952,0.8732202232291969,0.06750876915588976,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1005842322235345,,0.07275903224183952,0.8732202232291969,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.007318411395372821,monitor
spice-trade,Spice Trade,Algo-Stables,avax_core,1,1,1370,1370,2493.64468,8995.345249999998,6501.700569999999,0.2772150051717026,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,378757.0,2493.0,0.9934179434307484,0.0187908496732026,-0.1585695006747638,683.0,3.009148753112622,0,4,dead,2022-06-08,terminal_global_decay,0.8514917387429966,0.8173949843182399,0.18260501568176013,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9861022980585185,0.9816555500023848,0.8514917387429966,0.8173949843182399,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8396579603523125,terminal_risk
spicy-dao,Spicy DAO,Reserve Currency,avax_core,1,1,1536,1536,272.16475,272.16475,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,502488.0,272.0,0.9994586935409404,-0.0108695652173913,-0.0108695652173913,213.0,5.209403158674761,1,1,dead,2021-12-24,terminal_global_decay,0.9847617981277874,0.9809967082157354,0.01900329178426462,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9960723603139193,0.9903028799991778,0.9847617981277874,0.9809967082157354,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9808940086081246,terminal_risk
spiritdao,SpiritDAO,Reserve Currency,avax_core,1,1,1538,1538,2011.69528,2011.69528,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,592578.0,2011.0,0.9966063539314656,-0.0069101678183613,-0.0113022113022113,681.0,2.7736525158970737,1,1,dead,2021-12-22,terminal_global_decay,0.5896878299572264,0.7286699188109653,0.2713300811890346,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9746627211804564,0.9516916259455811,0.5896878299572264,0.7286699188109653,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.5747467449931085,elevated
stabilize,Stabilize,CDP,avax_core,1,1,1587,1587,19552.07517,19552.07517,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,22459595.0,19552.0,0.9991294589239031,0.0180672706445902,-0.1740030415680973,823.0,4.969399629647711,1,1,alive,2021-11-01,native_revival_or_threshold_boundary,0.8884736108162747,0.9175973718606922,0.08240262813930781,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0490683927168415,0.18725005325095753,0.8884736108162747,0.9175973718606922,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.043595972054083165,monitor
stable-jack-v1,Stable Jack V1,Yield,avax_core,1,1,623,623,1629502.68521,1629502.68521,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,12208969.0,1629502.0,0.8665323828736071,0.0737707834723291,-0.3885808347554103,244.0,0.4085744410480551,1,1,alive,2024-06-24,resilient_or_unproven,0.16154313268581583,0.8875922273790938,0.11240777262090619,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1334769239660392,,0.16154313268581583,0.8875922273790938,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.02156228043874042,monitor
stable-jack-v2,Stable Jack V2,Yield,avax_core,1,1,313,336,2792.78744,12766.63845,9973.85101,0.2187566798368916,0.0,0.963562,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,0.963562,censored,,1043645.0,2792.0,0.9973247608142616,-0.9229304635761588,-0.963332020480504,93.0,0.7713487304443274,0,3,alive,2025-04-30,resilient_or_unproven,0.08459302751929483,0.9074944857010763,0.05818775989393915,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7584011402151261,,0.08459302751929483,0.9074944857010763,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.06415544852488274,monitor
stackfi,StackFi,Lending,avax_core,1,1,42,42,638.55592,650.1932,11.637280000000032,0.98210181219982,0.0,0.734521,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,0.734521,no_future_window,,4302.0,638.0,0.8516968851696886,-0.8062462098241359,-0.8481824661439772,26.0,0.202162719223507,0,2,dead,2026-01-26,resilient_or_unproven,0.9464527034945969,0.6809771297205787,0.07289630967585858,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9825066344832026,,0.9464527034945969,0.6809771297205787,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9298960604080049,terminal_risk
stake-dao,Stake DAO,Yield,avax_core,1,1,1579,1797,209764.18038,170329500.96591002,170119736.78553003,0.0012315199609607,8.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,124425201.0,209764.0,0.998314135735252,0.0,-0.0683115325679006,775.0,2.879298856561464,0,10,alive,2021-10-25,native_revival_or_threshold_boundary,0.14485279998520545,0.8897752366722846,0.1102247633277153,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.037272400432909705,0.04093813484315509,0.14485279998520545,0.8897752366722846,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.005399011564876754,monitor
steadefi,Steadefi,Leveraged Farming,avax_core,1,1,1061,1061,3.30143,576.13068,572.82925,0.0057303492325734,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,721344.0,3.0,0.9999958410966197,0.0,-0.2,263.0,3.3617534084050367,0,2,dead,2023-04-12,terminal_global_decay,0.5318562845548166,0.6826889676976624,0.31731103230233765,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9845208322039106,0.9792086094985228,0.5318562845548166,0.6826889676976624,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.523623591882788,elevated
steakhut,SteakHut,Farm,avax_core,1,1,1383,1383,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,1366510.0,0.0,1.0,0.0,-0.9998130491680688,609.0,1.850309030046835,1,1,dead,2022-05-24,resilient_or_unproven,0.09350705089764709,0.9057324398390794,0.09426756016092065,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9047432927238614,,0.09350705089764709,0.9057324398390794,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.08459987712203493,monitor
steakhut-liquidity,SteakHut Liquidity,Liquidity Manager,avax_core,1,1,1145,1145,58319.49596,62692.18278,4372.686820000003,0.9302514823045056,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,17437684.0,58319.0,0.9966555765088988,-0.0356505059858456,-0.4718826405867971,254.0,1.505286316251063,0,2,alive,2023-01-17,resilient_or_unproven,0.12572234721694414,0.9136635362874485,0.08633646371255158,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.16728556265371983,,0.12572234721694414,0.9136635362874485,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.021031533592332827,monitor
steer-protocol,Steer Protocol,Liquidity Manager,avax_core,1,1,951,982,1374.47132,26088285.674150005,26086911.202830005,5.268538290202476e-05,15.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,structural_decay,1.0,28802.0,1374.0,0.9522949795153114,-0.1569589209074187,-0.9484883677368598,48.0,2.253670770728107,0,42,alive,2023-06-29,multichain_relocation,0.49953207111308123,0.6461711431938513,0.3538288568061487,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03401341124382712,0.11714421312231994,0.49953207111308123,0.6461711431938513,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.016990789764249926,monitor
stonedefi,StoneDefi,Yield Aggregator,avax_core,1,1,1518,1518,12124.19951,71483.96455,59359.765040000006,0.1696072620807095,3.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,20930.0,12124.0,0.4207357859531772,0.0597849838300847,-0.2230552351659618,112.0,0.3408992327686556,0,4,alive,2022-01-06,native_revival_or_threshold_boundary,0.6401985538470107,0.6881200872948432,0.3118799127051568,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1610660312153313,0.21874836384006718,0.6401985538470107,0.6881200872948432,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10311424025793259,monitor
stormswap,StormSwap,Yield,avax_core,1,1,1579,1645,8176.13153,9051.26644,875.1349099999998,0.9033135400663336,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,insufficient_early_window,,35390422.0,8176.0,0.9997689770413024,0.0113790970933828,-0.1848270361878177,822.0,9.871424086653814,0,2,dead,2021-09-04,resilient_or_unproven,,,,,,,,0.9333504885581063,,,,,,,,nan
struct-finance,Struct Finance,Yield,avax_core,1,1,986,986,20357.63665,20357.63665,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,12471721.0,20357.0,0.9983677473221216,0.0480848434925864,-0.2456367880831511,382.0,2.123149217337566,1,1,alive,2023-06-27,native_revival_or_threshold_boundary,0.23533908975582238,0.8524828973777789,0.1475171026222211,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.01554617065915561,0.0571829404576265,0.23533908975582238,0.8524828973777789,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0036586216521143546,monitor
stryke-ssov,Stryke SSOV,Options,avax_core,1,1,1564,1610,0.0,11044.81295,11044.81295,0.0,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,363404.0,0.0,1.0,0.0,0.0,66.0,4.57695591504926,0,4,alive,2022-02-01,terminal_global_decay,0.9141413544347172,0.9488534830707418,0.05114651692925816,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9681245476083921,0.9345744699508697,0.9141413544347172,0.9488534830707418,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8850026852122334,terminal_risk
subzero+,Subzero+,Reserve Currency,avax_core,1,1,1121,1121,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2023-02-12,terminal_global_decay,0.9975502529818638,0.997610729960045,0.0023892700399550655,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,0.9995091363230143,0.9975502529818638,0.997610729960045,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9972348598479869,terminal_risk
subzero-zswap,Subzero ZSwap,Dexs,avax_core,1,1,1243,1243,1611.74715,1611.74715,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,110666.0,1611.0,0.985442683389659,-0.2396226415094339,-0.5294804436660829,587.0,1.0503467354495215,1,1,dead,2022-10-13,resilient_or_unproven,0.5932648239740566,0.625139813642976,0.37486018635702406,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9625919771079074,,0.5932648239740566,0.625139813642976,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.5710719598577618,elevated
superform,Superform,Yield Aggregator,avax_core,1,1,774,774,2980.87048,33213140.89469,33210160.02421,8.974973157316088e-05,5.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,resilient_or_unproven,0.0,587967.0,2980.0,0.9949316883430532,-0.7255064456721916,-0.809630244587777,163.0,1.780550698038357,0,10,alive,2024-01-26,avax_side_decay_but_globally_alive,0.27701491730589256,0.7546668560973097,0.24533314390269034,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.017048407912259814,0.045572803239606816,0.27701491730589256,0.7546668560973097,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.004722663308011777,monitor
sushi-bentobox,Sushi BentoBox,Yield,avax_core,1,1,1001,1001,0.0,2910360.65165,2910360.65165,0.0,3.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,resilient_or_unproven,0.0,456632.0,0.0,1.0,0.0,0.0,462.0,1.173217214280189,0,9,alive,2022-10-18,avax_side_decay_but_globally_alive,0.018661814503661004,0.975538862843649,0.024461137156350985,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.058515320532949916,0.08224644984271208,0.018661814503661004,0.975538862843649,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0010920020574081773,monitor
sushi-kashi,Sushi Kashi,Lending,avax_core,1,1,1261,1414,1441.58292,142338.75280000002,140897.16988000003,0.0101278316104509,3.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,structural_decay,1.0,28736.0,1441.0,0.949853841870824,-0.2563176895306859,-0.3308584686774942,585.0,1.017117909009537,0,5,alive,2021-09-09,multichain_relocation,0.5469599591860079,0.5922135141914673,0.4077864858085327,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.05800424499695138,0.18839615985613706,0.5469599591860079,0.5922135141914673,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03172599947614773,monitor
sushi-trident,Sushi Trident,Dexs,avax_core,1,1,1016,1112,0.0,274513.67626,274513.67626,0.0,2.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,structural_decay,1.0,127587.0,0.0,1.0,0.0,0.0,100.0,2.163284938848712,0,8,alive,2023-02-09,multichain_relocation,0.20691468273661417,0.8406817448115299,0.1593182551884701,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1043312419104133,0.22993654523076903,0.20691468273661417,0.8406817448115299,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.02158766581941011,monitor
sushiswap,SushiSwap,Dexs,avax_core,1,1,1695,1976,55299.27793,42497032.19267999,42441732.91474999,0.0013012503480072,13.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,257358630.0,55299.0,0.9997851286354764,0.002265518803806,-0.134707161745607,767.0,4.715863536839973,0,38,alive,2021-06-15,resilient_or_unproven,0.049822982356284094,0.9311349298062103,0.06886507019378973,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.05217757101935961,,0.049822982356284094,0.9311349298062103,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.002599642200291314,monitor
sushiswap-v3,SushiSwap V3,Dexs,avax_core,1,1,999,1005,34956.35305,84130277.98989001,84095321.63684002,0.000415502645245,18.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,404338.0,34956.0,0.913547576532505,0.0711506051784893,-0.3452519198351751,108.0,0.7135349347048574,0,29,alive,2023-04-08,resilient_or_unproven,0.13501081549179303,0.8273147422643214,0.17268525773567853,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10372313421216223,,0.13501081549179303,0.8273147422643214,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.014003744935348719,monitor
suzaku,Suzaku,Restaking,avax_core,1,1,525,525,1357231.79622,1357231.79622,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,10318227.0,1357231.0,0.8684627698150079,0.024342272594509,-0.5533903461274835,103.0,0.4788800694737176,1,1,alive,2024-09-30,resilient_or_unproven,0.1461122770589147,0.9001801604302265,0.09981983956977346,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.145637054697995,,0.1461122770589147,0.9001801604302265,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.02127936168607776,monitor
swapsicle-v1,Swapsicle V1,Dexs,avax_core,1,1,1377,1377,18693.30963,19203.51707,510.207440000002,0.9734315626590582,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,3229283.0,18693.0,0.9942114085386756,-0.2227673374355563,-0.4140179299103504,708.0,1.773318134367012,0,8,alive,2022-06-01,native_revival_or_threshold_boundary,0.10414235853195163,0.939049672663388,0.06095032733661203,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07888911210161846,0.13860889172937066,0.10414235853195163,0.939049672663388,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.008215698196754074,monitor
swift-finance,Swift Finance,Yield,avax_core,1,1,1582,1582,768.51282,768.51282,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,1302919.0,768.0,0.9994105543015336,0.0039164490861618,-0.0128369704749679,677.0,4.546012736922597,1,1,dead,2021-11-08,terminal_global_decay,0.8166704092654933,0.8789853990226992,0.12101460097730075,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9856353262397124,0.9806791361495624,0.8166704092654933,0.8789853990226992,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8049392052667139,terminal_risk
swing-dao,Swing DAO,Reserve Currency,avax_core,1,1,613,613,0.02069,0.02069,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,9280.0,0.0,1.0,0.0,0.0,68.0,1.766809061644618,1,1,dead,2021-12-31,terminal_global_decay,0.9123722107701314,0.9524025033241375,0.04759749667586257,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9975864671342058,0.9999032258064516,0.9123722107701314,0.9524025033241375,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9101701704536005,terminal_risk
symphony-finance,Symphony Finance,Dexs,avax_core,1,1,1002,1002,352.56038,853.52017,500.95979,0.4130662547787242,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,11848.0,352.0,0.9702903443619176,-0.6154684095860566,-0.5451030927835051,472.0,1.484282821152739,0,3,dead,2022-09-12,terminal_global_decay,0.736201623947459,0.7863880810943094,0.21361191890569067,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9752284264962637,0.9286752033863318,0.736201623947459,0.7863880810943094,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7179647513062746,terminal_risk
