launch_trim_days,lifecycle_days,early_window_days_observed,data_points,log_start_tvl,log_peak_tvl,log_end_tvl,log_median_tvl,retention_ratio,drawdown_ratio,peak_day_frac,peak_day_ratio_by_span,auc_norm,slope_total_log,slope_post_log,vol_log_ret,mean_log_ret,downside_log_ret,crash_15_count,rebound_15_count,nonzero_day_frac,active_day_frac,stable_band_frac,rolling7_end_vs_peak,peak_to_median_log_gap,slug,name,category,current_status,structural_decay_label_v2,structural_decay_target_v2,history_source_mode,data_quality_score_v2,core_eligible,core_universe_status
0.0,1551.0,90.0,91.0,13.744688872358603,15.62877675723585,12.448540278283208,14.010804277913989,0.041731978979805226,0.958424334186943,0.13333333333333333,0.13333333333333333,0.9226025672481093,-0.022923138511379268,-0.03158511174401887,0.20554862779036387,-0.014401651045282174,0.1862503095801637,3.0,3.0,1.0,1.0,0.6153846153846154,0.8423288653423386,1.6179724793218604,life-dao,Life DAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,651.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,louverture,Louverture,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1782.0,90.0,91.0,15.354715687681956,15.902816593284195,13.911504140559343,15.089735840139879,0.13662310645258535,0.8634839702484001,0.25555555555555554,0.25555555555555554,0.9453533338677793,-0.011887170694845534,-0.02033320322307269,0.14503962775413634,-0.01603568385691793,0.09813455659365672,9.0,8.0,1.0,1.0,0.7252747252747253,0.8890807967585143,0.813080753144316,lydia,Lydia,Dexs,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,160.0,90.0,91.0,9.684149252062896,10.010771217755803,5.87493073085203,6.29156913955832,0.05824449793672627,0.9840549766439094,0.05555555555555555,0.05555555555555555,0.7235547902338556,-0.053937730180981816,-0.05308061119953505,0.19534709647483178,-0.030837716363863066,0.1936345460773273,3.0,0.0,1.0,0.2857142857142857,0.7142857142857143,0.589002930657905,3.7192020781974824,magic-square,Magic Square,Farm,low_tvl_on_avax,censored,,avax_core,0.832329,1,core_eligible
0.0,1303.0,90.0,91.0,14.365298207580716,14.365298207580716,12.888239765246956,13.45155488803282,0.22875290388515032,0.7716921617373119,0.0,0.0,0.9444816558119561,-0.013544075795356735,-0.013544075795356735,0.05188771401438564,-0.016411760470375115,0.03724782860238132,2.0,0.0,1.0,1.0,0.6263736263736264,0.901645284459368,0.9137433195478959,magik-farm,Magik Farm,Yield Aggregator,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1524.0,90.0,91.0,16.129139739875644,16.147583479807526,13.70361875984026,13.785652200860651,0.08690453491113047,0.9131841214346496,0.011111111111111112,0.011111111111111112,0.8658304370410351,-0.017350883412663935,-0.01632670309444115,0.1968104090154702,-0.026950233111504258,0.19468600529557958,2.0,0.0,1.0,1.0,0.9120879120879121,0.8441236617445037,2.3619312789468747,magnet-dao,Magnet DAO,Algo-Stables,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,647.0,90.0,91.0,15.752684226295031,15.752684226295031,15.252107748122816,15.257491013482468,0.6062377973836149,0.3938189479630673,0.0,0.0,0.971812464675947,-0.003958153463774917,-0.003958153463774917,0.03440253542692646,-0.00556196086858017,0.022709088589512292,0.0,0.0,1.0,1.0,0.8021978021978022,0.9667240620163112,0.4951932128125627,marginswap,MarginSwap,Dexs,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,683.0,90.0,91.0,14.245971972380602,16.63731822148306,16.309505863839984,16.36071142204898,0.7205148152652121,0.27950181362706134,0.5555555555555556,0.5555555555555556,0.9730362672678116,0.01208512130718489,-0.004915992690947064,0.06685576156239155,0.022928154349548695,0.017677244187992273,0.0,4.0,1.0,1.0,0.8791208791208791,0.984416149963841,0.27660679943408084,maximizer,Maximizer,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,724.0,90.0,91.0,2.833213344056216,10.426794953804174,7.363913501405819,9.1345386585599,0.07415613939167218,0.9532754585049332,0.32222222222222224,0.32222222222222224,0.8464252840123703,-0.0009038598163593752,-0.041722818372433135,0.23008623749350052,0.005057319134339987,0.10223913017500734,11.0,18.0,1.0,0.4725274725274725,0.8131868131868132,0.7651009310555666,1.2922562952442735,meow-miner,Meow Miner,Ponzi,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
80.0,331.0,90.0,91.0,7.928406026180535,17.439881090502567,17.438451524778486,0.0,0.9985714936725292,0.001428544419846357,0.9888888888888889,0.9888888888888889,0.1834559942618295,0.14330299000307167,0.0,0.9343915533119503,0.10566717220664389,0.10690206979138255,1.0,3.0,0.23076923076923078,0.16483516483516483,0.8241758241758241,1.0,17.439881090502567,mev-capital,MEV Capital,Risk Curators,active_on_avax,censored,,avax_core,1.0,1,core_eligible
0.0,674.0,90.0,91.0,15.124416186501087,16.814170342174265,14.44862956379785,14.460081801406535,0.09394363357060086,0.9061015368194296,0.13333333333333333,0.13333333333333333,0.8609250647451773,-0.005704467746247701,0.008115868278156213,1.2496980559342392,-0.007508740252258188,0.8416823217960846,8.0,10.0,0.967032967032967,0.967032967032967,0.967032967032967,0.8689835475918237,2.35408854076773,midasdao,MidasDAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,766.0,90.0,91.0,3.1780538303479458,9.101975347298058,7.476472381163905,3.784189633918261,0.27727637384677095,0.8032768613464111,0.6666666666666666,0.6666666666666666,0.5489851192426609,0.06415732302037419,-0.02836126681559207,0.2507910449386924,0.006307973353874274,0.09167486155822592,3.0,2.0,1.0,0.0,0.6593406593406593,0.9191132092107638,5.317785713379797,mint-club-v2,Mint Club V2,Launchpad,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1569.0,90.0,91.0,11.761767951630468,11.761767951630468,8.37378460812088,9.245804036251752,0.04124469064547825,0.9662308094157641,0.0,0.0,0.7912290338781213,-0.03424650161912901,-0.03424650161912901,0.5027596919348298,-0.037644259372328744,0.3683506573433993,13.0,7.0,0.989010989010989,0.5164835164835165,0.8791208791208791,0.7051885085636165,2.515963915378716,mintswap,MintSwap,Farm,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,877.0,90.0,91.0,9.546312483555713,9.618668045697824,5.293304824724492,5.293304824724492,0.07467896770976187,0.9868368568009573,0.044444444444444446,0.044444444444444446,0.7006199123906457,-0.058394321501722024,-0.057476104740699356,0.18393493316343307,-0.029306196713783254,0.17939293511642704,3.0,1.0,1.0,0.08791208791208792,0.5934065934065934,0.55220618030201,4.3253632209733315,monocerus,Monocerus,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,680.0,90.0,91.0,12.523289248084273,12.697987584101337,10.20625526240595,12.435556057390563,0.08555936212235742,0.9172363400675048,0.2777777777777778,0.2777777777777778,0.9168281246719081,-0.03584541908001059,-0.051922791251657656,0.17707979783219047,-0.02574482206309248,0.1728303679334273,2.0,0.0,1.0,1.0,0.6373626373626373,0.81372788939836,0.26243152671077397,monroe-protocol,Monroe Protocol,CDP,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1503.0,90.0,55.0,15.334124890734511,16.47100962129395,15.41270320218979,15.663261028389748,0.34708888852354297,0.6529569874718295,0.05555555555555555,0.03333333333333333,0.9511105861672232,-0.006549933928106128,-0.0075294701498922765,0.12377076172672559,0.0014551539158385112,0.06723143313997079,3.0,4.0,1.0,1.0,0.7454545454545455,0.9681594002193323,0.8077485929042005,moremoney,Moremoney,Lending,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,901.0,90.0,91.0,3.6888794541139363,4.127134385045092,3.7612001156935624,3.7612001156935624,0.9820923656927427,0.3114754098360656,0.022222222222222223,0.022222222222222223,0.9000568514983932,0.001739394746053194,0.0020349766648817217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7362637362637363,0.9337749464610979,0.3659342693515293,mozaic,Mozaic,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1608.0,90.0,91.0,11.627958054949682,12.06718407165769,11.244523007250404,11.678363629352566,0.4424610428186263,0.5607420259215001,0.4666666666666667,0.4666666666666667,0.9666345068203597,-0.004532621445491412,-0.010337074364604877,0.0641108638363453,-0.004260389418880865,0.037680449707472655,1.0,1.0,1.0,1.0,0.6813186813186813,0.9429402509624032,0.3888204423051249,multi-chain-miner,Multi-Chain Miner,Ponzi,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,205.0,90.0,91.0,16.11391813728613,16.755687203119454,15.999357834643913,16.53037336713158,0.4694142293625322,0.5306138154879488,0.45555555555555555,0.45555555555555555,0.984101091498222,-0.006266557681690497,-0.017229109455488896,0.06176503118384535,-0.0012728922515801995,0.049035316954378794,2.0,2.0,1.0,1.0,0.8351648351648352,0.9548908611109069,0.22531383598787258,multipli.fi,Multipli.fi,Yield,active_on_avax,censored,,avax_core,0.911507,1,core_eligible
0.0,1430.0,90.0,91.0,9.512738628263644,9.512738628263644,8.713746330456916,9.338293736286644,0.487611837577426,0.5502586844050259,0.0,0.0,0.977174074961818,-0.007004919914266476,-0.007004919914266476,0.052658130231980974,-0.008877692197852541,0.05119337832562859,1.0,0.0,1.0,0.7362637362637363,0.9010989010989011,0.9154377658117814,0.17444489197700008,mushrooms-finance,Mushrooms Finance,Yield Aggregator,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1218.0,90.0,91.0,12.044717744171052,13.270719587384287,13.270719587384287,12.97166606118041,1.0,0.0,1.0,1.0,0.9781044640529551,0.004534169958741448,0.0,0.21564722481174667,0.013622242702369272,0.12855609017421318,1.0,2.0,1.0,1.0,0.8791208791208791,1.0,0.2990535262038758,mux-perps,MUX Perps,Derivatives,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,359.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,napier,Napier,Yield,low_tvl_on_avax,censored,,avax_core,0.99726,1,core_eligible
0.0,912.0,90.0,91.0,12.003325907693664,13.498085172916626,13.473518716311327,12.865339825906341,0.9757660969520726,0.0242671904618005,0.7666666666666667,0.7666666666666667,0.9357352415761895,0.0213368537044534,-0.0008674471055587192,0.09892500206998929,0.01633547565130736,0.011954928817859176,0.0,2.0,1.0,1.0,0.46153846153846156,0.9984693312911475,0.6327453470102853,native-swap,Native Swap,Dexs,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1472.0,90.0,91.0,13.90774692754152,17.2941280728945,16.738050762873762,16.763838124659472,0.5734672857994865,0.4265458727484914,0.6666666666666666,0.6666666666666666,0.9574533652533219,0.018191060117626768,-0.020488539382004945,0.12258838031373892,0.03144782039258046,0.030208128809590028,0.0,9.0,1.0,1.0,0.8021978021978022,0.972868882910106,0.5302899482350298,nereus-finance,Nereus Finance,Lending,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1433.0,90.0,91.0,11.72865761960842,12.351297897682953,11.260404594945342,11.63905578711444,0.3387726632767729,0.6640865869004017,0.4,0.4,0.9470215467321944,-0.0038859532865198,-0.018527845524040513,0.08246147913934283,-0.005202811385145307,0.04516514980272988,2.0,2.0,1.0,1.0,0.6593406593406593,0.9260727724648605,0.7122421105685124,nested,Nested,Indexes,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1503.0,90.0,91.0,11.193188410744737,11.340688883429824,10.885659653523795,11.336522359539833,0.6387170245488806,0.36557491951483184,0.32222222222222224,0.32222222222222224,0.9974661642387036,-0.0011157190484026305,-0.0028043417742321056,0.027417242384832608,-0.003416986191343795,0.023294627944930413,0.0,0.0,1.0,1.0,0.9120879120879121,0.9754683656275411,0.004166523889990614,noaharkdao,NoahArkDAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,424.0,90.0,91.0,7.506042178518122,7.60887062919126,6.950814768442584,7.518064181233078,0.6776119402985075,0.4823821339950372,0.6444444444444445,0.6444444444444445,0.9666298301892255,-0.007977630450296359,-0.01521037927020388,0.0721078989867141,-0.006169193445283759,0.0717462111830761,1.0,0.0,1.0,0.0,0.6923076923076923,0.9133724482680249,0.09080644795818138,nodo,NODO,Prediction Market,low_tvl_on_avax,censored,,avax_core,1.0,1,core_eligible
0.0,1418.0,90.0,91.0,13.466355837556847,13.4684945304273,4.454347296253507,10.473788903097228,0.0015329340640554512,0.999879738480715,0.05555555555555555,0.05555555555555555,0.6855841586185873,-0.13049069898949622,-0.13642960874290314,0.41879297863180703,-0.07286223398046252,0.418490959806559,3.0,0.0,1.0,0.6373626373626373,0.6703296703296703,0.3306244171887232,2.994705627330072,nord-finance,Nord Finance,Yield Aggregator,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1405.0,90.0,91.0,11.939819328491687,11.98748743915772,7.6128310304073565,8.991686725934825,0.018691646571446237,0.9874136751073228,0.044444444444444446,0.044444444444444446,0.7682826034833756,-0.05911759988113782,-0.058650364965087555,0.1605257265789205,-0.048077647756492564,0.14446152759343728,11.0,2.0,1.0,0.4835164835164835,0.7472527472527473,0.6357296029949059,2.995800713222895,north-pole,North Pole,CDP,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1552.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,o2-dao,O2 DAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1480.0,90.0,91.0,12.923426954998698,13.439086156744382,13.187564803771668,13.187564803771668,0.7779400852599264,0.22238347102621264,0.8888888888888888,0.8888888888888888,0.974853323706188,0.006023553073650804,-0.032358417636487856,0.03977068396535286,0.002934864986366333,0.021402124921880174,1.0,2.0,1.0,1.0,0.5714285714285714,0.987243125477246,0.2515213529727145,oddz,Oddz,Options,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1565.0,90.0,91.0,14.338878398268609,15.070834814986533,13.802827466519926,14.86420719934437,0.281596307666009,0.718608425537372,0.5,0.5,0.9804380109779766,-0.005045617717937645,-0.021529580748868404,0.09057528156039063,-0.005956121463874256,0.07835117965205507,4.0,3.0,1.0,1.0,0.8901098901098901,0.9297062337174843,0.20662761564216225,oh-finance,Oh Finance,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1791.0,90.0,91.0,14.989967833112374,15.681887893137638,13.19005006286828,14.483806488351572,0.08289945007859002,0.9172424098194029,0.06666666666666667,0.06666666666666667,0.923071641523027,-0.02314479462959227,-0.023852604019361887,0.12585154783494742,-0.01999908633604548,0.08155687507101944,9.0,8.0,1.0,1.0,0.6263736263736264,0.8599573084040577,1.1980814047860662,olive-cash,Olive Cash,Yield,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,235.0,90.0,91.0,2.5649493574615367,6.795705775173514,2.6390573296152584,6.333279628139691,0.5351294241944005,0.9854423292273237,0.3333333333333333,0.3333333333333333,0.7497019738468566,0.007760981068938423,-0.06435000248656839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5274725274725275,0.4026407805505204,0.4624261470338231,omni-exchange-flux,Omni Exchange Flux,Dexs,low_tvl_on_avax,censored,,avax_core,0.893973,1,core_eligible
0.0,235.0,90.0,86.0,2.1972245773362196,9.966509298952284,8.210396255104774,8.663801211052327,0.20977578475336323,0.8273239436619718,0.4588235294117647,0.4888888888888889,0.7466891326890825,0.08475463205899018,-0.0458740276453048,0.31665042386550624,0.015313429126935925,0.10205557897466118,4.0,3.0,1.0,0.45348837209302323,0.7093023255813954,0.8302817718981494,1.3048158560659378,omni-exchange-v2,Omni Exchange V2,Dexs,low_tvl_on_avax,censored,,avax_core,0.889863,1,core_eligible
0.0,235.0,90.0,91.0,2.1972245773362196,10.98754442319504,4.6443908991413725,7.5953872788539725,0.018342978780017297,0.9982581343435026,0.4444444444444444,0.4444444444444444,0.6997989834827134,0.012105318425479981,-0.049509938628722806,0.5004951748285444,0.0,0.26508610797409293,3.0,1.0,1.0,0.31868131868131866,0.4835164835164835,0.5373402279290166,3.392157144341067,omni-exchange-v3,Omni Exchange V3,Dexs,low_tvl_on_avax,censored,,avax_core,0.893973,1,core_eligible
0.0,877.0,90.0,91.0,4.709530201312334,11.167077412430533,9.197660318818809,9.099408811268901,0.15151684062373713,0.860473989909696,0.9555555555555556,0.9555555555555556,0.7465286447608304,0.054904535543644425,-0.3901190041252017,0.6935991660088201,0.02543228377226209,0.45347731975779076,9.0,10.0,1.0,0.34065934065934067,0.7032967032967034,0.9326112985649837,2.067668601161632,omnibtc,OmniBTC,Lending,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1328.0,90.0,91.0,12.917432955509478,13.75691487645569,12.32934282148154,12.78360132114601,0.24069497832297235,0.7601101489046079,0.3111111111111111,0.3111111111111111,0.9417670857229382,-0.01722965698383189,-0.0194040641484751,0.1065544533199855,-0.006534334822532648,0.0723521277849203,4.0,2.0,1.0,1.0,0.6263736263736264,0.8965975758222466,0.9733135553096801,onavax,onAVAX,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1461.0,90.0,91.0,6.541029999189903,6.784457062637643,5.62040086571715,6.546785410760524,0.6771109930961232,0.6885617214043035,0.3111111111111111,0.3111111111111111,0.9373570437195585,-0.012791531100503501,-0.022407105409074198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7252747252747253,0.8293104363239011,0.23767165187711914,onx-finance,OnX Finance,Yield Aggregator,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1581.0,90.0,91.0,13.60734921082309,13.616910827683716,10.10311679678527,10.46098681649979,0.030964444125002894,0.9702174838420885,0.011111111111111112,0.011111111111111112,0.78863271164642,-0.023719594177094426,-0.022370361096517532,0.14045350623618125,-0.03893591571153132,0.13455380101462006,5.0,0.0,1.0,1.0,0.8791208791208791,0.7398629118881831,3.1559240111839255,openocean,OpenOcean,DEX Aggregator,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
294.0,1554.0,90.0,91.0,4.532599493153256,16.84724611467487,15.12605741131847,15.75478056714837,0.17889298175418913,0.8211466217634493,0.4666666666666667,0.4666666666666667,0.8686303402032283,0.06391286531959094,-0.037546569049784755,0.7958379518848245,0.09130336257781389,0.24757451850968892,4.0,7.0,1.0,0.8901098901098901,0.8571428571428571,0.9100245648165206,1.0924655475265013,opyn-gamma,Opyn Gamma,Options,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1607.0,90.0,91.0,14.35883434912272,16.105023075969793,15.531376795744459,14.24200499164693,0.5635113083373281,0.43653291488536516,0.8333333333333334,0.8333333333333334,0.890878054961751,0.017149398628149355,-0.03762675077135151,0.43491582824722524,0.013028249406908207,0.16361295799845987,9.0,7.0,1.0,1.0,0.7692307692307693,0.9792595125279177,1.8630180843228636,orcadao,OrcaDAO,Lending,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1322.0,90.0,91.0,13.823208849929904,13.823208849929904,10.234085425964741,11.679007538922468,0.028585534044394567,0.9723784318570406,0.0,0.0,0.8404015474779271,-0.03193838795344501,-0.03193838795344501,0.1440590833892488,-0.03987914915516847,0.14256171571028897,4.0,0.0,1.0,1.0,0.6703296703296703,0.740421910288644,2.1442013110074356,ordernchaos,OrderNChaos,Algo-Stables,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1852.0,90.0,91.0,16.053000388202225,19.71897874496417,19.69946214957695,19.1515442085024,0.9806726731218278,0.019327379641008738,0.9777777777777777,0.9777777777777777,0.9658813949423429,0.013351948905134248,-0.009758297693609919,0.20506253271348449,0.040516241793052486,0.04598173460916602,2.0,9.0,1.0,1.0,0.8791208791208791,1.0,0.5674345364617679,pangolin-v2,Pangolin V2,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,216.0,90.0,91.0,13.366948995712477,14.116770038829742,13.928709770604339,13.84439340364331,0.8286913916509372,0.17143535724300604,0.7111111111111111,0.7111111111111111,0.9763923923909403,0.005809915892532771,-0.0004311113230235906,0.10183891846909869,0.006241786387687359,0.07682178136683229,4.0,4.0,1.0,1.0,0.6263736263736264,0.988660926702985,0.27237663518643274,pangolin-v3,Pangolin V3,Dexs,active_on_avax,censored,,avax_core,0.878356,1,core_eligible
0.0,1547.0,90.0,91.0,16.365488009078607,16.543995931361927,3.8918202981106265,16.20517633387957,6.844895197339373e-05,0.9999968647287206,0.044444444444444446,0.044444444444444446,0.6518436308237656,-0.20271145706487284,-0.21331545119604609,0.9731327261272179,-0.10507481366403763,0.9717762778431434,2.0,1.0,1.0,0.5494505494505495,0.5494505494505495,0.23847952277758258,0.338819597482356,papa-dao,Papa DAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
11.0,162.0,90.0,91.0,9.209840246934501,14.353686722313059,14.348540628230422,10.124468767685654,0.994870116268418,0.005132878621315341,0.9555555555555556,0.9555555555555556,0.7064019758670752,0.03465272133468243,-0.000996713578465247,1.3242798421299387,0.05709667090328801,0.9516941385095493,8.0,16.0,0.9560439560439561,0.7802197802197802,0.8021978021978022,1.0,4.229217954627405,parallel-protocol-v3,Parallel Protocol V3,CDP,active_on_avax,censored,,avax_core,0.856438,1,core_eligible
0.0,1554.0,90.0,91.0,13.498752513356408,13.713432427160125,11.765868566242954,12.996144610809022,0.14356861712601693,0.8573798559844422,0.15555555555555556,0.15555555555555556,0.9359624892749409,-0.02342569101939648,-0.02656565126141549,0.08777090703063459,-0.019254266079038372,0.0680342337785073,3.0,1.0,1.0,1.0,0.6483516483516484,0.86888793795997,0.717287816351103,partyswap,PartySwap,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1572.0,90.0,91.0,15.633395921087235,16.18071583325997,15.321596824498753,15.704192996661044,0.4235891368106031,0.5764650054765902,0.6666666666666666,0.6666666666666666,0.9719965225166061,-0.0016110191459904055,-0.027488755589321116,0.06133322397349745,-0.003464434406538687,0.03632325576497302,1.0,3.0,1.0,1.0,0.6813186813186813,0.9505033499301059,0.47652283659892625,pendle,Pendle,Yield,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1787.0,90.0,91.0,16.022234099176398,17.071365662773193,15.966601954888118,16.07605478892076,0.3313149046014216,0.6687108717683944,0.35555555555555557,0.35555555555555557,0.9411109577511199,-0.0061963370716550375,-0.009995002694387127,0.43495915824163944,-0.0006181349365364457,0.2979499246684986,13.0,15.0,1.0,1.0,0.8021978021978022,0.9335690742343108,0.9953108738524321,penguin-finance,Penguin Finance,Yield,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,814.0,90.0,91.0,14.269956923093579,14.606414921971597,14.270249522767587,14.14036629787715,0.7146341828208898,0.28549521195580463,0.08888888888888889,0.08888888888888889,0.9674360358206913,0.0007299294420469577,0.0024510932652570283,0.0967974645399641,3.2511074889798568e-06,0.06083740149239991,5.0,5.0,1.0,1.0,0.7252747252747253,0.9851279977640893,0.46604862409444614,pharaoh-cl,Pharaoh CL,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,726.0,90.0,91.0,4.532599493153256,13.65259507926302,13.46791144663353,13.251292947868539,0.831565298555713,0.16863293874505392,0.9555555555555556,0.9555555555555556,0.957246904413623,0.01772948840672529,-0.053744097898519,0.653089721687624,0.07287951852575898,0.03564765706685667,1.0,4.0,1.0,0.978021978021978,0.978021978021978,0.9974957246614399,0.40130213139448223,pharaoh-legacy,Pharaoh Legacy,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,146.0,90.0,91.0,14.538584434249705,17.817670274766005,17.405522841175,17.52120831324873,0.6622328013061635,0.33777337176948696,0.43333333333333335,0.43333333333333335,0.9646894307482979,0.0187328039789302,-0.0028927833998635324,0.15408980248798054,0.031854871188058825,0.04047478139317623,1.0,7.0,1.0,1.0,0.7142857142857143,0.9857646065390526,0.29646196151727366,pharaoh-v3,Pharaoh V3,Dexs,active_on_avax,censored,,avax_core,0.820822,1,core_eligible
0.0,146.0,90.0,91.0,14.662661264667763,15.900987102326354,14.083002423020412,14.398555442820198,0.1624565729850269,0.8376474900368706,0.17777777777777778,0.17777777777777778,0.9119789859353387,-0.015521611658473055,-0.01754949269754392,0.12134730575239869,-0.006440653796081679,0.07325435930154109,4.0,3.0,1.0,1.0,0.8461538461538461,0.8929402224739061,1.502431659506156,pharaoh-v3-legacy,Pharaoh V3 Legacy,Dexs,active_on_avax,censored,,avax_core,0.820822,1,core_eligible
0.0,1277.0,90.0,90.0,12.876178911195797,13.388753373881755,12.696362853576117,12.599804183759137,0.5011420991675604,0.4996222922645762,0.056179775280898875,0.05555555555555555,0.9400887546977763,-0.006927802616679255,-0.005796818183451064,0.11009907970811884,-0.002020405141794161,0.060731123584370744,2.0,4.0,1.0,1.0,0.5111111111111111,0.9522073275435944,0.7889519730110184,phuture,Phuture,Indexes,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,653.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,piggy-finance,Piggy Finance,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,692.0,90.0,91.0,14.644714564555642,14.713597399880387,12.247536034313145,14.474902900223535,0.08529089731222879,0.9150817079792627,0.14444444444444443,0.14444444444444443,0.944819055958521,-0.029893778625801823,-0.036607260237625804,0.11566891255972588,-0.026635317002694413,0.11135566167358682,4.0,1.0,1.0,1.0,0.6703296703296703,0.8543680425736391,0.23869449965685163,piggybank-dao,Piggybank DAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1343.0,90.0,89.0,12.945762227838078,13.757989490138023,13.111172998008676,13.382773425942801,0.524213814184939,0.476290142686005,0.4659090909090909,0.45555555555555555,0.9744981228016124,-0.0028658110099015893,-0.01054221043482585,0.06902558230889459,0.0018796678428477148,0.04042569710425069,2.0,2.0,1.0,1.0,0.5955056179775281,0.9600551432875329,0.3752160641952216,pinksale,PinkSale,Launchpad,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
